"ID","MOD13Q1_NDVI_2013_305","MOD13Q1_NDVI_2013_321","MOD13Q1_NDVI_2013_337","MOD13Q1_NDVI_2013_353","MOD13Q1_NDVI_2014_001","MOD13Q1_NDVI_2014_017","MOD13Q1_NDVI_2014_033","MOD13Q1_NDVI_2014_049","MOD13Q1_NDVI_2014_065","MOD13Q1_NDVI_2014_081","MOD13Q1_NDVI_2014_097","MOD13Q1_NDVI_2014_113","MOD13Q1_EVI_2013_305","MOD13Q1_EVI_2013_321","MOD13Q1_EVI_2013_337","MOD13Q1_EVI_2013_353","MOD13Q1_EVI_2014_001","MOD13Q1_EVI_2014_017","MOD13Q1_EVI_2014_033","MOD13Q1_EVI_2014_049","MOD13Q1_EVI_2014_065","MOD13Q1_EVI_2014_081","MOD13Q1_EVI_2014_097","MOD13Q1_EVI_2014_113","MOD13Q1_SAVI_2013_305","MOD13Q1_SAVI_2013_321","MOD13Q1_SAVI_2013_337","MOD13Q1_SAVI_2013_353","MOD13Q1_SAVI_2014_001","MOD13Q1_SAVI_2014_017","MOD13Q1_SAVI_2014_033","MOD13Q1_SAVI_2014_049","MOD13Q1_SAVI_2014_065","MOD13Q1_SAVI_2014_081","MOD13Q1_SAVI_2014_097","MCD15A2H_Lai_2013_305","MCD15A2H_Lai_2013_313","MCD15A2H_Lai_2013_321","MCD15A2H_Lai_2013_329","MCD15A2H_Lai_2013_337","MCD15A2H_Lai_2013_345","MCD15A2H_Lai_2013_361","MCD15A2H_Lai_2014_001","MCD15A2H_Lai_2014_009","MCD15A2H_Lai_2014_017","MCD15A2H_Lai_2014_025","MCD15A2H_Lai_2014_033","MCD15A2H_Lai_2014_041","MCD15A2H_Lai_2014_049","MCD15A2H_Lai_2014_057","MCD15A2H_Lai_2014_065","MCD15A2H_Lai_2014_073","MCD15A2H_Lai_2014_081","MCD15A2H_Lai_2014_089","MCD15A2H_Lai_2014_097","MCD15A2H_Lai_2014_105","MCD15A2H_Lai_2014_113","MOD16A2_PET_500m_2013_305","MOD16A2_PET_500m_2013_313","MOD16A2_PET_500m_2013_329","MOD16A2_PET_500m_2013_337","MOD16A2_PET_500m_2013_345","MOD16A2_PET_500m_2013_361","MOD16A2_PET_500m_2014_001","MOD16A2_PET_500m_2014_009","MOD16A2_PET_500m_2014_017","MOD16A2_PET_500m_2014_025","MOD16A2_PET_500m_2014_033","MOD16A2_PET_500m_2014_041","MOD16A2_PET_500m_2014_049","MOD16A2_PET_500m_2014_057","MOD16A2_PET_500m_2014_065","MOD16A2_PET_500m_2014_073","MOD16A2_PET_500m_2014_081","MOD16A2_PET_500m_2014_089","MOD16A2_PET_500m_2014_097","MOD16A2_PET_500m_2014_105","MOD16A2_PET_500m_2014_113"
10864,0.605,0.5101,0.5261,0.4792,0.3834,0.3435,0.3442,0.4129,0.6434,0.6892,0.6092,0.6097,0.3384,0.2624,0.3057,0.2564,0.1921,0.166,0.1499,0.1765,0.3837,0.4192,0.3646,0.4041,0.9075,0.7651,0.7891,0.7188,0.5751,0.5152,0.5163,0.6193,0.9651,1.0338,0.9138,18,13,11,10,9,6,7,3,7,3,4,6,3,6,6,16,18,20,18,19,15,16,368,350,323,308,32765,32765,32765,189,32765,372,432,455,32765,495,32765,612,626,655,694,734,756
10865,0.605,0.5101,0.5261,0.4792,0.3834,0.3435,0.3442,0.4129,0.6434,0.6892,0.6092,0.6097,0.3384,0.2624,0.3057,0.2564,0.1921,0.166,0.1499,0.1765,0.3837,0.4192,0.3646,0.4041,0.9075,0.7651,0.7891,0.7188,0.5751,0.5152,0.5163,0.6193,0.9651,1.0338,0.9138,18,13,11,10,9,6,7,3,7,3,4,6,3,6,6,16,18,20,18,19,15,16,368,350,323,308,32765,32765,32765,189,32765,372,432,455,32765,495,32765,612,626,655,694,734,756
10866,0.7998,0.6915,0.4996,0.5057,0.4868,0.4539,0.5318,0.5836,0.6219,0.6358,0.6387,0.5665,0.5009,0.4127,0.2786,0.2546,0.2672,0.1924,0.2909,0.2812,0.4213,0.4023,0.3782,0.4106,1.1996,1.0372,0.7494,0.7585,0.7301,0.6807,0.7977,0.8752,0.9328,0.9537,0.958,23,24,16,14,11,10,7,7,6,6,3,8,7,10,13,12,15,17,17,17,14,10,32765,425,363,368,331,32765,280,295,394,32765,417,423,489,516,586,595,583,592,578,657,671
10867,0.7998,0.6915,0.4996,0.5057,0.4868,0.4539,0.5318,0.5836,0.6219,0.6358,0.6387,0.5665,0.5009,0.4127,0.2786,0.2546,0.2672,0.1924,0.2909,0.2812,0.4213,0.4023,0.3782,0.4106,1.1996,1.0372,0.7494,0.7585,0.7301,0.6807,0.7977,0.8752,0.9328,0.9537,0.958,23,24,16,14,11,10,7,7,6,6,3,8,7,10,13,12,15,17,17,17,14,10,32765,425,363,368,331,32765,280,295,394,32765,417,423,489,516,586,595,583,592,578,657,671
10868,0.605,0.5101,0.5261,0.4792,0.3834,0.3435,0.3442,0.4129,0.6434,0.6892,0.6092,0.6097,0.3384,0.2624,0.3057,0.2564,0.1921,0.166,0.1499,0.1765,0.3837,0.4192,0.3646,0.4041,0.9075,0.7651,0.7891,0.7188,0.5751,0.5152,0.5163,0.6193,0.9651,1.0338,0.9138,18,13,11,10,9,6,7,3,7,3,4,6,3,6,6,16,18,20,18,19,15,16,368,350,323,308,32765,32765,32765,189,32765,372,432,455,32765,495,32765,612,626,655,694,734,756
10869,0.605,0.5101,0.5261,0.4792,0.3834,0.3435,0.3442,0.4129,0.6434,0.6892,0.6092,0.6097,0.3384,0.2624,0.3057,0.2564,0.1921,0.166,0.1499,0.1765,0.3837,0.4192,0.3646,0.4041,0.9075,0.7651,0.7891,0.7188,0.5751,0.5152,0.5163,0.6193,0.9651,1.0338,0.9138,18,13,11,10,9,6,7,3,7,3,4,6,3,6,6,16,18,20,18,19,15,16,368,350,323,308,32765,32765,32765,189,32765,372,432,455,32765,495,32765,612,626,655,694,734,756
10870,0.605,0.5101,0.5261,0.4792,0.3834,0.3435,0.3442,0.4129,0.6434,0.6892,0.6092,0.6097,0.3384,0.2624,0.3057,0.2564,0.1921,0.166,0.1499,0.1765,0.3837,0.4192,0.3646,0.4041,0.9075,0.7651,0.7891,0.7188,0.5751,0.5152,0.5163,0.6193,0.9651,1.0338,0.9138,18,13,11,10,9,6,7,3,7,3,4,6,3,6,6,16,18,20,18,19,15,16,368,350,323,308,32765,32765,32765,189,32765,372,432,455,32765,495,32765,612,626,655,694,734,756
10871,0.605,0.5101,0.5261,0.4792,0.3834,0.3435,0.3442,0.4129,0.6434,0.6892,0.6092,0.6097,0.3384,0.2624,0.3057,0.2564,0.1921,0.166,0.1499,0.1765,0.3837,0.4192,0.3646,0.4041,0.9075,0.7651,0.7891,0.7188,0.5751,0.5152,0.5163,0.6193,0.9651,1.0338,0.9138,18,13,11,10,9,6,7,3,7,3,4,6,3,6,6,16,18,20,18,19,15,16,368,350,323,308,32765,32765,32765,189,32765,372,432,455,32765,495,32765,612,626,655,694,734,756
10872,0.605,0.5101,0.5261,0.4792,0.3834,0.3435,0.3442,0.4129,0.6434,0.6892,0.6092,0.6097,0.3384,0.2624,0.3057,0.2564,0.1921,0.166,0.1499,0.1765,0.3837,0.4192,0.3646,0.4041,0.9075,0.7651,0.7891,0.7188,0.5751,0.5152,0.5163,0.6193,0.9651,1.0338,0.9138,18,13,11,10,9,6,7,3,7,3,4,6,3,6,6,16,18,20,18,19,15,16,368,350,323,308,32765,32765,32765,189,32765,372,432,455,32765,495,32765,612,626,655,694,734,756
10873,0.605,0.5101,0.5261,0.4792,0.3834,0.3435,0.3442,0.4129,0.6434,0.6892,0.6092,0.6097,0.3384,0.2624,0.3057,0.2564,0.1921,0.166,0.1499,0.1765,0.3837,0.4192,0.3646,0.4041,0.9075,0.7651,0.7891,0.7188,0.5751,0.5152,0.5163,0.6193,0.9651,1.0338,0.9138,18,13,11,10,9,6,7,3,7,3,4,6,3,6,6,16,18,20,18,19,15,16,368,350,323,308,32765,32765,32765,189,32765,372,432,455,32765,495,32765,612,626,655,694,734,756
10874,0.605,0.5101,0.5261,0.4792,0.3834,0.3435,0.3442,0.4129,0.6434,0.6892,0.6092,0.6097,0.3384,0.2624,0.3057,0.2564,0.1921,0.166,0.1499,0.1765,0.3837,0.4192,0.3646,0.4041,0.9075,0.7651,0.7891,0.7188,0.5751,0.5152,0.5163,0.6193,0.9651,1.0338,0.9138,18,13,11,10,9,6,7,3,7,3,4,6,3,6,6,16,18,20,18,19,15,16,368,350,323,308,32765,32765,32765,189,32765,372,432,455,32765,495,32765,612,626,655,694,734,756
10875,0,0,0.2926,0.2153,0.0512,0.3691,0.1737,0.3203,0.1554,0.2996,0.1374,0.2707,0,0,0.1686,0.1126,0.024,0.2105,0.085,0.1685,0.0788,0.1879,0.066,0.1456,0,0,0.4389,0.323,0.0769,0.5537,0.2605,0.4804,0.2331,0.4494,0.2062,3,3,3,2,1,3,2,3,2,4,3,5,3,3,2,3,3,4,3,5,5,5,32765,358,351,32765,32765,209,32765,32765,324,32765,32765,32765,507,32765,623,729,704,32765,761,816,836
10876,0,0,0.2926,0.2153,0.0512,0.3691,0.1737,0.3203,0.1554,0.2996,0.1374,0.2707,0,0,0.1686,0.1126,0.024,0.2105,0.085,0.1685,0.0788,0.1879,0.066,0.1456,0,0,0.4389,0.323,0.0769,0.5537,0.2605,0.4804,0.2331,0.4494,0.2062,3,3,3,2,1,3,2,3,2,4,3,5,3,3,2,3,3,4,3,5,5,5,32765,358,351,32765,32765,209,32765,32765,324,32765,32765,32765,507,32765,623,729,704,32765,761,816,836
10877,0,0,0.2926,0.2153,0.0512,0.3691,0.1737,0.3203,0.1554,0.2996,0.1374,0.2707,0,0,0.1686,0.1126,0.024,0.2105,0.085,0.1685,0.0788,0.1879,0.066,0.1456,0,0,0.4389,0.323,0.0769,0.5537,0.2605,0.4804,0.2331,0.4494,0.2062,3,3,3,2,1,3,2,3,2,4,3,5,3,3,2,3,3,4,3,5,5,5,32765,358,351,32765,32765,209,32765,32765,324,32765,32765,32765,507,32765,623,729,704,32765,761,816,836
10878,0,0,0.2926,0.2153,0.0512,0.3691,0.1737,0.3203,0.1554,0.2996,0.1374,0.2707,0,0,0.1686,0.1126,0.024,0.2105,0.085,0.1685,0.0788,0.1879,0.066,0.1456,0,0,0.4389,0.323,0.0769,0.5537,0.2605,0.4804,0.2331,0.4494,0.2062,3,3,3,2,1,3,2,3,2,4,3,5,3,3,2,3,3,4,3,5,5,5,32765,358,351,32765,32765,209,32765,32765,324,32765,32765,32765,507,32765,623,729,704,32765,761,816,836
10879,0,0,0.2926,0.2153,0.0512,0.3691,0.1737,0.3203,0.1554,0.2996,0.1374,0.2707,0,0,0.1686,0.1126,0.024,0.2105,0.085,0.1685,0.0788,0.1879,0.066,0.1456,0,0,0.4389,0.323,0.0769,0.5537,0.2605,0.4804,0.2331,0.4494,0.2062,3,3,3,2,1,3,2,3,2,4,3,5,3,3,2,3,3,4,3,5,5,5,32765,358,351,32765,32765,209,32765,32765,324,32765,32765,32765,507,32765,623,729,704,32765,761,816,836
10880,0,0,0.2926,0.2153,0.0512,0.3691,0.1737,0.3203,0.1554,0.2996,0.1374,0.2707,0,0,0.1686,0.1126,0.024,0.2105,0.085,0.1685,0.0788,0.1879,0.066,0.1456,0,0,0.4389,0.323,0.0769,0.5537,0.2605,0.4804,0.2331,0.4494,0.2062,3,3,3,2,1,3,2,3,2,4,3,5,3,3,2,3,3,4,3,5,5,5,32765,358,351,32765,32765,209,32765,32765,324,32765,32765,32765,507,32765,623,729,704,32765,761,816,836
10881,0,0,0.2926,0.2153,0.0512,0.3691,0.1737,0.3203,0.1554,0.2996,0.1374,0.2707,0,0,0.1686,0.1126,0.024,0.2105,0.085,0.1685,0.0788,0.1879,0.066,0.1456,0,0,0.4389,0.323,0.0769,0.5537,0.2605,0.4804,0.2331,0.4494,0.2062,3,3,3,2,1,3,2,3,2,4,3,5,3,3,2,3,3,4,3,5,5,5,32765,358,351,32765,32765,209,32765,32765,324,32765,32765,32765,507,32765,623,729,704,32765,761,816,836
10882,0,0,0.2926,0.2153,0.0512,0.3691,0.1737,0.3203,0.1554,0.2996,0.1374,0.2707,0,0,0.1686,0.1126,0.024,0.2105,0.085,0.1685,0.0788,0.1879,0.066,0.1456,0,0,0.4389,0.323,0.0769,0.5537,0.2605,0.4804,0.2331,0.4494,0.2062,3,3,3,2,1,3,2,3,2,4,3,5,3,3,2,3,3,4,3,5,5,5,32765,358,351,32765,32765,209,32765,32765,324,32765,32765,32765,507,32765,623,729,704,32765,761,816,836
10883,0,0,0.2926,0.2153,0.0512,0.3691,0.1737,0.3203,0.1554,0.2996,0.1374,0.2707,0,0,0.1686,0.1126,0.024,0.2105,0.085,0.1685,0.0788,0.1879,0.066,0.1456,0,0,0.4389,0.323,0.0769,0.5537,0.2605,0.4804,0.2331,0.4494,0.2062,3,3,3,2,1,3,2,3,2,4,3,5,3,3,2,3,3,4,3,5,5,5,32765,358,351,32765,32765,209,32765,32765,324,32765,32765,32765,507,32765,623,729,704,32765,761,816,836
10884,0.605,0.5101,0.5261,0.4792,0.3834,0.3435,0.3442,0.4129,0.6434,0.6892,0.6092,0.6097,0.3384,0.2624,0.3057,0.2564,0.1921,0.166,0.1499,0.1765,0.3837,0.4192,0.3646,0.4041,0.9075,0.7651,0.7891,0.7188,0.5751,0.5152,0.5163,0.6193,0.9651,1.0338,0.9138,18,13,11,10,9,6,7,3,7,3,4,6,3,6,6,16,18,20,18,19,15,16,368,350,323,308,32765,32765,32765,189,32765,372,432,455,32765,495,32765,612,626,655,694,734,756
10885,0.605,0.5101,0.5261,0.4792,0.3834,0.3435,0.3442,0.4129,0.6434,0.6892,0.6092,0.6097,0.3384,0.2624,0.3057,0.2564,0.1921,0.166,0.1499,0.1765,0.3837,0.4192,0.3646,0.4041,0.9075,0.7651,0.7891,0.7188,0.5751,0.5152,0.5163,0.6193,0.9651,1.0338,0.9138,18,13,11,10,9,6,7,3,7,3,4,6,3,6,6,16,18,20,18,19,15,16,368,350,323,308,32765,32765,32765,189,32765,372,432,455,32765,495,32765,612,626,655,694,734,756
10886,0.6474,0.5492,0.5256,0.5052,0.4733,0.5241,0.4825,0.5918,0.5814,0.6147,0.6098,0.6662,0.3821,0.2814,0.2954,0.2599,0.2505,0.2758,0.2343,0.2639,0.3265,0.3398,0.3482,0.4059,0.971,0.8237,0.7883,0.7577,0.71,0.786,0.7237,0.8876,0.872,0.922,0.9147,15,16,11,6,7,9,9,9,10,7,6,11,6,10,8,10,12,16,16,19,16,15,32765,358,337,318,32765,117,173,176,300,386,436,459,300,510,584,656,666,666,678,724,744
10887,0.6474,0.5492,0.5256,0.5052,0.4733,0.5241,0.4825,0.5918,0.5814,0.6147,0.6098,0.6662,0.3821,0.2814,0.2954,0.2599,0.2505,0.2758,0.2343,0.2639,0.3265,0.3398,0.3482,0.4059,0.971,0.8237,0.7883,0.7577,0.71,0.786,0.7237,0.8876,0.872,0.922,0.9147,15,16,11,6,7,9,9,9,10,7,6,11,6,10,8,10,12,16,16,19,16,15,32765,358,337,318,32765,117,173,176,300,386,436,459,300,510,584,656,666,666,678,724,744
10888,0.6474,0.5492,0.5256,0.5052,0.4733,0.5241,0.4825,0.5918,0.5814,0.6147,0.6098,0.6662,0.3821,0.2814,0.2954,0.2599,0.2505,0.2758,0.2343,0.2639,0.3265,0.3398,0.3482,0.4059,0.971,0.8237,0.7883,0.7577,0.71,0.786,0.7237,0.8876,0.872,0.922,0.9147,15,16,11,6,7,9,9,9,10,7,6,11,6,10,8,10,12,16,16,19,16,15,32765,358,337,318,32765,117,173,176,300,386,436,459,300,510,584,656,666,666,678,724,744
10889,0.6474,0.5492,0.5256,0.5052,0.4733,0.5241,0.4825,0.5918,0.5814,0.6147,0.6098,0.6662,0.3821,0.2814,0.2954,0.2599,0.2505,0.2758,0.2343,0.2639,0.3265,0.3398,0.3482,0.4059,0.971,0.8237,0.7883,0.7577,0.71,0.786,0.7237,0.8876,0.872,0.922,0.9147,15,16,11,6,7,9,9,9,10,7,6,11,6,10,8,10,12,16,16,19,16,15,32765,358,337,318,32765,117,173,176,300,386,436,459,300,510,584,656,666,666,678,724,744
10890,0.6474,0.5492,0.5256,0.5052,0.4733,0.5241,0.4825,0.5918,0.5814,0.6147,0.6098,0.6662,0.3821,0.2814,0.2954,0.2599,0.2505,0.2758,0.2343,0.2639,0.3265,0.3398,0.3482,0.4059,0.971,0.8237,0.7883,0.7577,0.71,0.786,0.7237,0.8876,0.872,0.922,0.9147,15,16,11,6,7,9,9,9,10,7,6,11,6,10,8,10,12,16,16,19,16,15,32765,358,337,318,32765,117,173,176,300,386,436,459,300,510,584,656,666,666,678,724,744
10891,0.6474,0.5492,0.5256,0.5052,0.4733,0.5241,0.4825,0.5918,0.5814,0.6147,0.6098,0.6662,0.3821,0.2814,0.2954,0.2599,0.2505,0.2758,0.2343,0.2639,0.3265,0.3398,0.3482,0.4059,0.971,0.8237,0.7883,0.7577,0.71,0.786,0.7237,0.8876,0.872,0.922,0.9147,15,16,11,6,7,9,9,9,10,7,6,11,6,10,8,10,12,16,16,19,16,15,32765,358,337,318,32765,117,173,176,300,386,436,459,300,510,584,656,666,666,678,724,744
10892,0.6474,0.5492,0.5256,0.5052,0.4733,0.5241,0.4825,0.5918,0.5814,0.6147,0.6098,0.6662,0.3821,0.2814,0.2954,0.2599,0.2505,0.2758,0.2343,0.2639,0.3265,0.3398,0.3482,0.4059,0.971,0.8237,0.7883,0.7577,0.71,0.786,0.7237,0.8876,0.872,0.922,0.9147,15,16,11,6,7,9,9,9,10,7,6,11,6,10,8,10,12,16,16,19,16,15,32765,358,337,318,32765,117,173,176,300,386,436,459,300,510,584,656,666,666,678,724,744
10893,0.6474,0.5492,0.5256,0.5052,0.4733,0.5241,0.4825,0.5918,0.5814,0.6147,0.6098,0.6662,0.3821,0.2814,0.2954,0.2599,0.2505,0.2758,0.2343,0.2639,0.3265,0.3398,0.3482,0.4059,0.971,0.8237,0.7883,0.7577,0.71,0.786,0.7237,0.8876,0.872,0.922,0.9147,15,16,11,6,7,9,9,9,10,7,6,11,6,10,8,10,12,16,16,19,16,15,32765,358,337,318,32765,117,173,176,300,386,436,459,300,510,584,656,666,666,678,724,744
10894,0.6474,0.5492,0.5256,0.5052,0.4733,0.5241,0.4825,0.5918,0.5814,0.6147,0.6098,0.6662,0.3821,0.2814,0.2954,0.2599,0.2505,0.2758,0.2343,0.2639,0.3265,0.3398,0.3482,0.4059,0.971,0.8237,0.7883,0.7577,0.71,0.786,0.7237,0.8876,0.872,0.922,0.9147,15,16,11,6,7,9,9,9,10,7,6,11,6,10,8,10,12,16,16,19,16,15,32765,358,337,318,32765,117,173,176,300,386,436,459,300,510,584,656,666,666,678,724,744
10895,0.6474,0.5492,0.5256,0.5052,0.4733,0.5241,0.4825,0.5918,0.5814,0.6147,0.6098,0.6662,0.3821,0.2814,0.2954,0.2599,0.2505,0.2758,0.2343,0.2639,0.3265,0.3398,0.3482,0.4059,0.971,0.8237,0.7883,0.7577,0.71,0.786,0.7237,0.8876,0.872,0.922,0.9147,15,16,11,6,7,9,9,9,10,7,6,11,6,10,8,10,12,16,16,19,16,15,32765,358,337,318,32765,117,173,176,300,386,436,459,300,510,584,656,666,666,678,724,744
10896,0.6583,0.5941,0.498,0.5366,0.5366,0.4586,0.4976,0.5423,0.5423,0.6463,0.5341,0.5568,0.3859,0.3069,0.2686,0.2619,0.2619,0.2232,0.2296,0.2665,0.3393,0.3882,0.3421,0.3312,0.9873,0.891,0.7469,0.8048,0.8048,0.6878,0.7463,0.8134,0.8133,0.9694,0.8011,13,11,9,5,7,8,8,8,7,5,9,7,8,10,10,10,14,13,16,14,12,12,32765,358,340,292,32765,130,192,32765,301,32765,456,422,341,503,582,662,663,656,699,753,738
10897,0.6583,0.5941,0.498,0.5366,0.5366,0.4586,0.4976,0.5423,0.5423,0.6463,0.5341,0.5568,0.3859,0.3069,0.2686,0.2619,0.2619,0.2232,0.2296,0.2665,0.3393,0.3882,0.3421,0.3312,0.9873,0.891,0.7469,0.8048,0.8048,0.6878,0.7463,0.8134,0.8133,0.9694,0.8011,13,11,9,5,7,8,8,8,7,5,9,7,8,10,10,10,14,13,16,14,12,12,32765,358,340,292,32765,130,192,32765,301,32765,456,422,341,503,582,662,663,656,699,753,738
10898,0.4969,0.3465,0.2313,0.306,0.306,0.2951,0.2486,0.2748,0.295,0.3651,0.4145,0.5559,0.2872,0.1899,0.1205,0.1622,0.1622,0.1698,0.123,0.1471,0.1467,0.1891,0.2365,0.3538,0.7454,0.5197,0.347,0.459,0.459,0.4426,0.3729,0.4122,0.4425,0.5476,0.6218,15,12,10,6,3,5,5,5,7,8,8,7,7,5,5,5,6,13,12,16,14,14,32765,345,321,32765,32765,32765,32765,194,202,32765,417,422,476,477,32765,685,32765,679,703,735,776
10899,0.6583,0.5941,0.498,0.5366,0.5366,0.4586,0.4976,0.5423,0.5423,0.6463,0.5341,0.5568,0.3859,0.3069,0.2686,0.2619,0.2619,0.2232,0.2296,0.2665,0.3393,0.3882,0.3421,0.3312,0.9873,0.891,0.7469,0.8048,0.8048,0.6878,0.7463,0.8134,0.8133,0.9694,0.8011,13,11,9,5,7,8,8,8,7,5,9,7,8,10,10,10,14,13,16,14,12,12,32765,358,340,292,32765,130,192,32765,301,32765,456,422,341,503,582,662,663,656,699,753,738
10900,0.6583,0.5941,0.498,0.5366,0.5366,0.4586,0.4976,0.5423,0.5423,0.6463,0.5341,0.5568,0.3859,0.3069,0.2686,0.2619,0.2619,0.2232,0.2296,0.2665,0.3393,0.3882,0.3421,0.3312,0.9873,0.891,0.7469,0.8048,0.8048,0.6878,0.7463,0.8134,0.8133,0.9694,0.8011,13,11,9,5,7,8,8,8,7,5,9,7,8,10,10,10,14,13,16,14,12,12,32765,358,340,292,32765,130,192,32765,301,32765,456,422,341,503,582,662,663,656,699,753,738
10901,0.6583,0.5941,0.498,0.5366,0.5366,0.4586,0.4976,0.5423,0.5423,0.6463,0.5341,0.5568,0.3859,0.3069,0.2686,0.2619,0.2619,0.2232,0.2296,0.2665,0.3393,0.3882,0.3421,0.3312,0.9873,0.891,0.7469,0.8048,0.8048,0.6878,0.7463,0.8134,0.8133,0.9694,0.8011,13,11,9,5,7,8,8,8,7,5,9,7,8,10,10,10,14,13,16,14,12,12,32765,358,340,292,32765,130,192,32765,301,32765,456,422,341,503,582,662,663,656,699,753,738
10902,0.6583,0.5941,0.498,0.5366,0.5366,0.4586,0.4976,0.5423,0.5423,0.6463,0.5341,0.5568,0.3859,0.3069,0.2686,0.2619,0.2619,0.2232,0.2296,0.2665,0.3393,0.3882,0.3421,0.3312,0.9873,0.891,0.7469,0.8048,0.8048,0.6878,0.7463,0.8134,0.8133,0.9694,0.8011,13,11,9,5,7,8,8,8,7,5,9,7,8,10,10,10,14,13,16,14,12,12,32765,358,340,292,32765,130,192,32765,301,32765,456,422,341,503,582,662,663,656,699,753,738
10903,0.6583,0.5941,0.498,0.5366,0.5366,0.4586,0.4976,0.5423,0.5423,0.6463,0.5341,0.5568,0.3859,0.3069,0.2686,0.2619,0.2619,0.2232,0.2296,0.2665,0.3393,0.3882,0.3421,0.3312,0.9873,0.891,0.7469,0.8048,0.8048,0.6878,0.7463,0.8134,0.8133,0.9694,0.8011,13,11,9,5,7,8,8,8,7,5,9,7,8,10,10,10,14,13,16,14,12,12,32765,358,340,292,32765,130,192,32765,301,32765,456,422,341,503,582,662,663,656,699,753,738
10904,0.6286,0.5014,0.4787,0.555,0.4344,0.5061,0.5002,0.4761,0.6027,0.4811,0.5418,0.539,0.3817,0.2719,0.2452,0.2879,0.2242,0.2667,0.2404,0.2489,0.3042,0.3051,0.3274,0.3586,0.9428,0.752,0.7181,0.8324,0.6515,0.7592,0.7502,0.714,0.9039,0.7216,0.8126,14,10,7,6,6,4,9,9,8,11,9,8,8,7,12,12,16,12,11,15,10,12,456,418,267,270,294,206,32765,393,32765,425,465,392,384,602,655,708,651,469,381,32765,500
10905,0.4969,0.3465,0.2313,0.306,0.306,0.2951,0.2486,0.2748,0.295,0.3651,0.4145,0.5559,0.2872,0.1899,0.1205,0.1622,0.1622,0.1698,0.123,0.1471,0.1467,0.1891,0.2365,0.3538,0.7454,0.5197,0.347,0.459,0.459,0.4426,0.3729,0.4122,0.4425,0.5476,0.6218,15,12,10,6,3,5,5,5,7,8,8,7,7,5,5,5,6,13,12,16,14,14,32765,345,321,32765,32765,32765,32765,194,202,32765,417,422,476,477,32765,685,32765,679,703,735,776
10906,0.4969,0.3465,0.2313,0.306,0.306,0.2951,0.2486,0.2748,0.295,0.3651,0.4145,0.5559,0.2872,0.1899,0.1205,0.1622,0.1622,0.1698,0.123,0.1471,0.1467,0.1891,0.2365,0.3538,0.7454,0.5197,0.347,0.459,0.459,0.4426,0.3729,0.4122,0.4425,0.5476,0.6218,15,12,10,6,3,5,5,5,7,8,8,7,7,5,5,5,6,13,12,16,14,14,32765,345,321,32765,32765,32765,32765,194,202,32765,417,422,476,477,32765,685,32765,679,703,735,776
10907,0.4885,0.4572,0.5445,0.436,0.436,0.4776,0.4491,0.4515,0.3584,0.3738,0.581,0.5891,0.2746,0.2533,0.3195,0.2329,0.2329,0.232,0.2354,0.2467,0.2133,0.2507,0.3689,0.4152,0.7328,0.6858,0.8167,0.654,0.654,0.7164,0.6735,0.6772,0.5376,0.5608,0.8715,17,16,10,7,6,8,4,4,6,6,6,7,7,9,5,7,7,11,11,13,13,17,347,416,345,345,32765,159,236,285,360,32765,434,368,466,455,32765,606,32765,664,683,733,759
10908,0.4969,0.3465,0.2313,0.306,0.306,0.2951,0.2486,0.2748,0.295,0.3651,0.4145,0.5559,0.2872,0.1899,0.1205,0.1622,0.1622,0.1698,0.123,0.1471,0.1467,0.1891,0.2365,0.3538,0.7454,0.5197,0.347,0.459,0.459,0.4426,0.3729,0.4122,0.4425,0.5476,0.6218,15,12,10,6,3,5,5,5,7,8,8,7,7,5,5,5,6,13,12,16,14,14,32765,345,321,32765,32765,32765,32765,194,202,32765,417,422,476,477,32765,685,32765,679,703,735,776
10909,0.4969,0.3465,0.2313,0.306,0.306,0.2951,0.2486,0.2748,0.295,0.3651,0.4145,0.5559,0.2872,0.1899,0.1205,0.1622,0.1622,0.1698,0.123,0.1471,0.1467,0.1891,0.2365,0.3538,0.7454,0.5197,0.347,0.459,0.459,0.4426,0.3729,0.4122,0.4425,0.5476,0.6218,15,12,10,6,3,5,5,5,7,8,8,7,7,5,5,5,6,13,12,16,14,14,32765,345,321,32765,32765,32765,32765,194,202,32765,417,422,476,477,32765,685,32765,679,703,735,776
10910,0.4969,0.3465,0.2313,0.306,0.306,0.2951,0.2486,0.2748,0.295,0.3651,0.4145,0.5559,0.2872,0.1899,0.1205,0.1622,0.1622,0.1698,0.123,0.1471,0.1467,0.1891,0.2365,0.3538,0.7454,0.5197,0.347,0.459,0.459,0.4426,0.3729,0.4122,0.4425,0.5476,0.6218,15,12,10,6,3,5,5,5,7,8,8,7,7,5,5,5,6,13,12,16,14,14,32765,345,321,32765,32765,32765,32765,194,202,32765,417,422,476,477,32765,685,32765,679,703,735,776
10911,0.4969,0.3465,0.2313,0.306,0.306,0.2951,0.2486,0.2748,0.295,0.3651,0.4145,0.5559,0.2872,0.1899,0.1205,0.1622,0.1622,0.1698,0.123,0.1471,0.1467,0.1891,0.2365,0.3538,0.7454,0.5197,0.347,0.459,0.459,0.4426,0.3729,0.4122,0.4425,0.5476,0.6218,15,12,10,6,3,5,5,5,7,8,8,7,7,5,5,5,6,13,12,16,14,14,32765,345,321,32765,32765,32765,32765,194,202,32765,417,422,476,477,32765,685,32765,679,703,735,776
